addr,category,name,symbol,exchanges,totalSupply,decimals,info
0xaeC2E87E0A235266D9C5ADc9DEb4b2E29b54D009,[A2],SingularDTV,SNGLS,@BigONE@Binance@Braziliex@Ethfinex@ForkDelta@HitBTC@Idex@Liqui@Livecoin@OKEx@Upbit,1000000000,0,_
0xb3203DB25a01fa7950a860B42b899Ad7Da52DDD6,[B1][B7],PlexCoin,PLX,@Coinexchange@Cryptopia,1000000000,8,_
0xb5A5F22694352C15B00323844aD545ABb2B11028,[A11][B4][B5][B6],icon,ICX,@Binance@Bithumb@COSS@CREX24@Cryptobulls@Cybex DEX@ForkDelta@Gate.io@HitBTC@Huobi@Idex@Koinok@LATOKEN@OKEx@OOOBTC@Radar Relay@Upbit@ZB,400228739,18,_
0xb6F43025B29196Af2dddd69b0a58AFBa079cD600,[B7],智投链,IIC,@BCEX@Hadax@Lbank,21000000000,18,_
0xbCdfE338D55c061C084D81fD793Ded00A27F226D,[B7],DML Token,DML,@DDEX@Idex,272937006,18,_
0xba2184520A1cC49a6159c57e61E1844E085615B6,[B7],HelloGold Token,HGT,@COSS@ForkDelta@Gatecoin@HKSY@HitBTC@KKCoin,1000000000,8,_
0xba9d4199faB4f26eFE3551D490E3821486f135Ba,[B7],SwissBorg Token,CHSB,@Coinfalcon@ForkDelta@HitBTC@Idex@KuCoin@Livecoin@YoBit,1000000000,8,_
0xbf52F2ab39e26E0951d2a02b49B7702aBe30406a,[B7],ODEM Token,ODEM,@Ethfinex,396969697,18,_
0xc72fe8e3Dd5BeF0F9f31f259399F301272eF2a2D,[A2][B7],Insights Network,INSTAR,@Bancor Network@Bibox@Gate.io@Idex@KKCoin,214155386,18,_
0xd0929d411954c47438dc1d871dd6081F5C5e149c,[B7],Refereum,RFR,@Cobinhood@DDEX@ForkDelta@Gate.io@Idex@OKEx,5000000000,4,_
0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,[B2],OMGToken,OMG,@ABCC@Abucoins@BX Thailand@Bancor Network@BigONE@Binance@Bit-Z@Bithumb@Bitpaction@Bittrex@Braziliex@BuyUcoin@COSS@CREX24@Cfinex@Cobinhood@CoinBene@CoinEx@CoinNest@Coinexchange@Coinone@Coinrail@Coinsuper@Cryptobulls@Cryptopia@Cybex DEX@DDEX@EXX@Ethfinex@Exrates@ForkDelta@Gate.io@GoPax@HitBTC@Huobi@IDCM@Idex@Koinex@Koinok@KuCoin@Kyber Network@Liqui@LiteBit@Livecoin@Mercatox@Neraex@OKEx@OpenLedger DEX@Poloniex@Qryptos@Radar Relay@Simex@Stocks.Exchange@Tidex@TopBTC@Upbit@ZB@Zebpay,140245398,18,_
0xd7631787B4dCc87b1254cfd1e5cE48e96823dEe8,[A2],SOCIAL,SCL,@Bancor Network@Coinexchange@Cryptopia@ForkDelta@HitBTC@Idex@Mercatox@YoBit,16714019,8,_
0xe120c1ECBfdFeA7F0A8f0Ee30063491E8c26fedf,[B1][B7],Suretly,SUR,@HitBTC@Tidex@Waves Platform,237614,8,_
0xe30e02f049957e2A5907589e06Ba646fB2c321bA,[B7],DRP Utility,DRPU,@Cryptopia@ForkDelta@HitBTC@Idex,4032231,8,_
0xe3818504c1B32bF1557b16C238B2E01Fd3149C17,[B1][B2][B3],PILLAR,PLR,@Bancor Network@Cryptopia@ForkDelta@HitBTC@Idex,800000000,18,_
0xf05a9382A4C3F29E2784502754293D88b835109C,[B1][B2][B3],REX - Real Estate tokens,REX,@CoinExchange@IDEX,24042947,18,_
0xf0Ee6b27b759C9893Ce4f094b49ad28fd15A23e4,[B7],Enigma,ENG,@Binance@Bittrex@GOPAX@HitBTC@Hotbit@Huobi@Kyber Network@Liqui@Mercatox@OKEx@Tidex@Upbit,150000000,8,_
0xf453B5B9d4E0B5c62ffB256BB2378cc2BC8e8a89,[B7],Mark,MRK,@BTCAlpha@COSS@Idex,3000000000,8,_
0xf85fEea2FdD81d51177F6b8F35F0e6734Ce45F5F,[B7],CyberMiles Token,CMT,@BCEX@Bibox@Binance@Cobinhood@CoinBene@Cryptobulls@ForkDelta@Huobi@Idex@Lbank@OKEx@Zebpay,1000000000,18,_
0xf8e386EDa857484f5a12e4B5DAa9984E06E73705,[B7],Indorse Token,IND,@Bancor Network@COSS@DDEX@Gatecoin@HitBTC@Liqui@Qryptos@RightBTC@YoBit,170622047,18,_
0xfAE4Ee59CDd86e3Be9e8b90b53AA866327D7c090,[B7],CPChain,CPC,@Bibox@ForkDelta@Idex,999999999,18,_
0xfd8971d5E8E1740cE2d0A84095fCA4De729d0c16,[B7],Zilla Token,ZLA,@Gatecoin@Huobi,60000000,18,_
